monthly_rent,billing_day,months_in_property,total_previous_payments,previous_late_payments,previous_unpaid_payments,previous_on_time_payments,average_delay_days,last_payment_delay_days,open_issues_count,high_priority_issues_count,contract_uploaded,is_late
4476,4,19,18,4,3,11,7.96,3,0,0,1,0
5392,9,27,26,5,0,21,8.05,12,2,2,1,1
4521,21,47,46,3,2,41,6.6,12,3,2,0,1
5545,28,29,28,6,0,22,9.82,10,4,1,1,1
6202,17,1,0,0,0,0,1.07,0,5,3,1,0
6392,13,24,23,0,2,21,0.45,0,5,2,1,1
3385,16,32,31,4,0,27,11.94,14,4,1,1,1
4369,27,30,29,6,2,21,9.0,16,3,2,1,1
6850,12,14,13,7,2,4,2.18,9,0,0,0,1
4493,11,29,28,6,3,19,9.4,4,1,0,1,1
4725,12,26,25,6,2,17,1.98,14,2,2,1,1
3991,21,4,3,2,0,1,7.72,12,0,0,1,0
6288,5,34,33,4,0,29,5.52,12,0,0,1,1
4400,10,15,14,7,0,7,7.58,20,2,2,1,1
6870,28,25,24,4,1,19,1.49,6,5,2,1,1
5691,25,24,23,1,2,20,8.29,5,2,2,1,0
4828,5,47,46,0,0,46,1.44,0,5,3,1,0
6614,24,42,41,0,3,38,1.09,0,3,1,1,0
5072,3,38,37,3,3,31,3.19,14,4,2,1,1
6371,10,1,0,0,0,0,0.72,0,1,0,1,0
5441,8,36,35,4,3,28,7.2,4,0,0,0,1
4213,26,15,14,2,2,10,11.18,15,5,3,0,1
5606,4,34,33,4,3,26,10.97,13,0,0,0,1
5867,1,16,15,1,3,11,6.67,7,1,1,1,1
4210,19,38,37,7,0,30,11.27,20,1,0,1,1
5859,20,48,47,6,2,39,9.08,12,1,0,1,1
6254,7,10,9,1,3,5,6.79,5,4,3,0,1
4185,8,7,6,4,2,0,2.32,4,1,0,0,1
6840,21,4,3,3,0,0,2.8,8,0,0,1,1
6582,25,1,0,0,0,0,0.76,0,4,0,1,0
4732,27,1,0,0,0,0,0.05,0,0,0,1,0
6870,27,40,39,0,0,39,0.72,0,2,0,1,0
3644,23,10,9,6,3,0,5.22,5,2,0,1,1
4554,26,19,18,4,3,11,5.21,2,3,3,1,1
4168,6,6,5,2,1,2,9.44,4,0,0,1,1
5729,3,24,23,7,2,14,5.04,15,3,2,1,1
5679,16,38,37,2,2,33,6.24,11,1,1,1,0
5604,19,27,26,6,2,18,11.21,16,3,1,1,1
3578,26,1,0,0,0,0,1.39,0,3,3,1,0
5821,16,45,44,0,2,42,0.56,0,2,1,1,1
4675,16,4,3,1,2,0,8.02,15,1,0,1,0
4522,21,15,14,0,3,11,0.93,0,5,2,0,0
5327,1,40,39,2,1,36,4.57,16,2,1,1,0
6285,9,14,13,2,0,11,9.74,1,0,0,1,1
6993,28,25,24,7,1,16,1.99,9,1,1,1,1
6619,26,4,3,1,0,2,2.73,2,0,0,0,1
5456,12,21,20,0,1,19,0.26,0,0,0,0,0
6593,23,36,35,0,3,32,0.15,0,4,1,0,0
6557,11,32,31,6,3,22,6.52,19,3,3,1,1
6829,7,2,1,1,0,0,10.61,14,2,1,1,1
4670,4,19,18,5,1,12,3.89,10,3,0,1,1
3742,13,40,39,5,0,34,10.81,16,3,0,1,1
3707,20,23,22,3,2,17,11.79,20,2,0,1,1
6724,15,19,18,0,3,15,1.23,0,4,3,1,0
4670,10,40,39,0,3,36,1.49,0,0,0,0,1
3667,11,38,37,1,1,35,8.81,14,5,1,0,1
3492,15,4,3,3,0,0,4.98,13,1,0,1,0
6122,27,28,27,6,1,20,10.08,6,5,1,1,1
5253,21,11,10,7,3,0,5.05,9,0,0,1,1
3796,15,27,26,1,2,23,9.94,13,4,0,1,1
6120,21,43,42,2,0,40,8.07,9,1,1,1,1
6158,28,25,24,5,1,18,11.72,6,5,1,0,1
4980,26,43,42,7,3,32,1.96,9,4,3,0,1
6399,23,34,33,6,2,25,5.51,20,5,3,0,1
3507,12,36,35,2,0,33,11.27,17,5,3,1,1
4542,5,36,35,6,3,26,4.47,7,3,1,0,1
3818,13,8,7,1,1,5,2.17,0,1,1,1,0
6775,27,19,18,2,0,16,9.76,12,1,1,1,1
4758,21,41,40,2,1,37,9.34,20,5,2,1,1
4562,3,39,38,6,1,31,2.85,4,2,1,1,0
4392,13,17,16,2,1,13,6.9,11,0,0,1,0
5831,14,34,33,4,2,27,10.31,14,5,1,1,1
3558,4,21,20,6,0,14,11.54,15,4,3,1,0
3804,2,29,28,3,0,25,7.53,19,4,0,0,0
6071,24,23,22,7,1,14,2.17,20,3,3,0,1
4562,18,20,19,1,1,17,4.53,19,2,0,1,1
6575,5,21,20,7,0,13,7.6,14,5,2,1,1
4984,23,2,1,1,0,0,1.73,7,1,0,1,0
5478,5,29,28,5,3,20,4.95,20,5,1,0,1
6718,1,31,30,4,3,23,2.57,20,0,0,1,1
5139,28,19,18,2,3,13,11.62,5,1,1,0,1
3888,28,43,42,1,3,38,2.03,8,4,0,1,0
3585,12,11,10,5,0,5,9.45,18,0,0,1,1
4395,5,13,12,1,0,11,11.62,1,2,2,1,1
3666,28,4,3,0,1,2,1.0,1,5,1,1,1
6159,12,8,7,7,0,0,5.37,19,1,0,1,1
5722,6,46,45,4,3,38,10.2,19,5,0,0,1
6192,28,40,39,5,0,34,7.69,9,4,1,1,1
4742,12,44,43,2,0,41,5.26,0,2,1,1,1
4625,16,43,42,7,3,32,9.15,16,0,0,1,1
3828,4,24,23,4,3,16,11.42,9,0,0,0,1
6809,7,8,7,4,2,1,1.68,11,2,0,0,1
3057,14,21,20,3,2,15,9.12,1,1,0,0,1
3200,16,26,25,4,1,20,4.91,7,5,3,1,1
5785,24,6,5,4,1,0,8.47,6,0,0,0,1
5964,1,44,43,3,2,38,2.3,18,2,1,1,1
5906,11,24,23,7,0,16,1.47,19,4,0,1,1
6499,14,44,43,6,1,36,10.39,16,0,0,1,1
6537,13,20,19,6,3,10,9.92,11,4,2,1,1
4468,13,10,9,6,2,1,1.75,12,5,3,1,1
4195,15,24,23,3,3,17,5.13,15,5,1,0,1
4003,9,22,21,5,3,13,10.32,14,2,1,0,1
3204,22,20,19,1,1,17,2.62,10,1,1,1,0
5565,2,14,13,2,3,8,3.38,16,4,2,1,1
4832,4,23,22,2,3,17,6.01,9,3,1,0,0
4240,21,33,32,6,3,23,7.69,8,0,0,1,1
4943,11,42,41,4,3,34,3.5,9,2,1,1,1
4540,3,24,23,6,1,16,4.57,1,3,0,1,1
4608,9,38,37,6,1,30,3.71,5,1,1,0,0
5528,22,9,8,3,2,3,5.16,8,2,0,1,1
4973,13,18,17,1,3,13,3.23,12,5,3,1,0
4124,3,44,43,5,3,35,9.33,13,4,2,0,1
4209,28,20,19,2,1,16,9.51,3,5,3,1,1
4102,26,6,5,4,0,1,10.83,8,3,0,1,0
4898,21,29,28,5,1,22,10.04,6,0,0,1,1
5533,28,12,11,3,1,7,4.5,1,2,1,1,0
5762,10,3,2,1,1,0,5.06,9,1,1,1,0
4471,25,46,45,2,1,42,3.58,16,0,0,0,1
3759,2,22,21,2,2,17,9.86,15,3,3,0,1
6124,3,32,31,1,1,29,3.35,6,4,2,0,1
4044,25,15,14,3,3,8,8.05,5,3,1,1,1
5170,10,40,39,4,2,33,1.72,9,0,0,1,0
5735,4,32,31,1,0,30,2.2,20,5,1,1,1
3854,24,43,42,3,1,38,3.37,18,1,0,1,1
3996,9,5,4,3,1,0,7.31,18,5,0,1,1
5185,21,22,21,2,0,19,5.92,19,1,1,0,1
6958,21,22,21,3,2,16,11.97,0,5,0,1,1
4760,13,41,40,6,2,32,5.14,6,4,3,0,1
6219,6,28,27,6,2,19,10.62,7,2,2,0,1
4906,22,17,16,5,2,9,5.23,4,1,0,1,1
6396,21,22,21,0,2,19,1.3,0,4,2,1,0
4455,18,22,21,7,1,13,10.79,0,0,0,1,1
3598,6,9,8,0,0,8,0.89,1,2,2,1,0
6079,1,29,28,0,2,26,1.13,0,4,3,0,0
5682,6,3,2,0,2,0,0.79,0,1,0,1,0
4691,13,27,26,6,0,20,7.82,20,0,0,1,1
4173,6,27,26,1,1,24,4.25,4,0,0,1,1
5159,15,45,44,6,3,35,5.22,16,5,2,1,1
6124,27,33,32,0,1,31,0.83,1,4,1,1,0
4896,17,48,47,2,1,44,9.82,15,5,0,0,1
3612,4,3,2,0,2,0,0.56,1,0,0,1,0
3496,10,28,27,5,1,21,7.71,17,3,0,0,1
4003,5,7,6,3,1,2,5.3,18,5,1,0,1
6568,28,19,18,5,0,13,6.86,8,2,2,1,1
5093,2,26,25,5,2,18,6.39,13,4,0,1,1
5722,21,41,40,5,0,35,1.01,16,4,2,0,1
6661,20,2,1,1,0,0,1.09,5,3,3,1,0
4219,23,43,42,6,3,33,7.97,0,4,0,1,1
6582,27,41,40,0,0,40,0.96,1,5,2,1,0
5592,18,16,15,4,1,10,4.04,11,3,1,1,1
4530,28,47,46,6,1,39,8.48,11,0,0,1,1
6688,21,2,1,0,0,1,0.6,0,5,2,1,1
4703,1,16,15,3,1,11,10.65,8,5,0,1,1
5328,20,22,21,0,1,20,0.42,0,4,3,1,0
3996,22,5,4,4,0,0,8.63,13,1,1,0,1
6572,20,19,18,1,0,17,1.74,5,2,0,1,0
4653,7,29,28,4,1,23,7.39,11,1,1,1,0
3750,13,28,27,6,0,21,11.77,13,1,1,0,1
5771,19,15,14,1,1,12,6.43,0,3,3,1,1
3348,24,21,20,2,1,17,2.1,18,2,2,1,1
6149,2,48,47,0,1,46,1.17,0,5,3,0,0
6259,11,40,39,3,2,34,3.08,0,4,0,1,0
5322,1,45,44,1,3,40,1.53,19,0,0,0,0
3758,15,31,30,0,2,28,0.33,0,1,0,0,0
4207,22,29,28,7,3,18,3.29,6,3,1,0,1
3573,14,9,8,2,3,3,8.59,12,2,2,1,1
3985,26,27,26,1,2,23,7.41,12,2,1,0,1
6826,23,2,1,0,1,0,1.31,0,0,0,1,1
5585,27,44,43,7,0,36,6.63,15,5,2,1,1
6772,25,29,28,6,2,20,2.9,12,3,2,1,1
6080,26,26,25,2,1,22,9.2,17,4,1,0,1
3380,17,7,6,6,0,0,7.83,19,3,2,1,1
6144,18,45,44,7,3,34,10.62,6,5,2,1,1
3578,19,6,5,4,0,1,8.0,10,5,1,1,1
6078,5,22,21,0,1,20,0.18,0,1,0,0,0
6066,12,30,29,3,2,24,8.08,8,4,2,0,1
6310,1,20,19,4,2,13,7.32,11,1,0,1,1
5039,22,30,29,1,0,28,6.39,19,5,1,1,0
4126,28,18,17,0,3,14,0.72,0,4,2,1,0
3880,28,26,25,5,2,18,9.9,8,0,0,0,1
5281,12,36,35,7,2,26,11.02,11,4,1,1,1
5830,14,24,23,5,0,18,5.73,4,3,2,1,1
4281,25,43,42,2,3,37,2.32,17,2,1,1,1
3396,5,44,43,3,0,40,5.12,16,0,0,1,1
6138,10,8,7,5,0,2,10.96,4,2,2,1,1
4009,15,2,1,1,0,0,11.65,0,2,0,1,1
5449,19,46,45,0,1,44,0.94,0,0,0,0,0
6806,6,27,26,3,2,21,3.81,15,2,1,1,1
4389,3,40,39,7,0,32,3.0,2,0,0,0,0
3477,28,10,9,2,0,7,11.2,6,4,3,1,1
5166,25,21,20,6,2,12,1.44,14,5,1,1,0
3289,6,27,26,5,0,21,11.85,3,2,1,1,0
5070,21,3,2,2,0,0,1.27,8,0,0,0,0
5599,19,39,38,6,2,30,3.27,17,2,2,1,1
3800,21,1,0,0,0,0,0.2,1,4,1,1,0
4385,24,27,26,5,3,18,6.35,9,3,1,1,1
3711,28,21,20,1,3,16,11.18,2,3,2,1,1
4949,27,40,39,2,3,34,2.45,12,2,1,0,1
4464,19,19,18,2,0,16,4.89,16,5,1,1,0
3197,27,8,7,3,2,2,8.11,17,1,1,1,1
4425,3,4,3,0,2,1,1.18,0,4,1,1,0
5649,8,20,19,0,3,16,0.67,0,3,2,1,1
6601,20,16,15,2,0,13,9.09,5,0,0,1,1
6486,27,22,21,7,2,12,9.99,20,2,0,0,1
6100,4,28,27,7,0,20,7.72,20,1,0,1,1
6069,24,18,17,2,0,15,7.89,16,4,3,1,1
5291,28,37,36,4,1,31,9.05,7,4,2,1,0
6827,10,30,29,2,1,26,1.81,11,4,3,1,1
5360,24,40,39,2,0,37,7.72,11,4,1,1,1
5833,17,28,27,0,3,24,1.15,0,3,3,1,0
4320,3,7,6,3,3,0,9.49,1,0,0,0,1
4737,24,36,35,2,3,30,1.79,4,0,0,1,0
5460,8,47,46,5,1,40,9.68,19,0,0,1,0
6272,22,6,5,2,2,1,7.87,4,1,0,0,1
6661,17,1,0,0,0,0,0.89,1,0,0,1,0
4990,5,36,35,6,1,28,10.12,6,5,0,1,1
3069,20,6,5,0,3,2,1.04,0,1,0,1,0
5728,12,13,12,5,3,4,6.25,9,3,2,1,1
4652,24,48,47,4,1,42,9.21,17,4,0,1,1
6761,16,26,25,2,3,20,4.76,8,5,0,1,1
3099,26,23,22,2,0,20,4.11,6,4,2,1,0
6951,12,38,37,2,0,35,11.93,11,5,1,1,1
3040,14,47,46,2,2,42,1.34,0,5,0,0,0
3295,6,43,42,0,3,39,0.17,0,1,1,1,1
3002,1,14,13,3,3,7,4.23,0,5,2,1,1
3349,3,18,17,3,2,12,2.69,10,4,0,0,1
5783,16,18,17,0,0,17,0.55,0,0,0,1,0
3395,4,13,12,1,2,9,6.96,0,5,1,1,0
6268,4,23,22,4,2,16,7.62,9,4,0,0,1
6694,18,23,22,3,0,19,11.97,16,4,0,1,1
4171,11,5,4,2,2,0,5.28,16,5,0,1,1
3203,15,48,47,0,0,47,0.51,1,2,0,1,0
6341,13,43,42,0,0,42,0.07,1,2,0,0,0
4264,22,29,28,4,0,24,8.1,3,2,0,1,0
6723,4,36,35,4,2,29,3.47,19,5,3,1,1
6427,5,14,13,2,0,11,6.23,17,1,1,1,1
3984,21,7,6,2,2,2,7.19,9,3,3,0,1
4503,18,21,20,2,1,17,4.29,17,4,1,0,0
5172,18,7,6,0,3,3,0.71,0,5,1,1,1
3512,11,4,3,2,0,1,2.03,0,0,0,1,0
3399,18,40,39,3,2,34,8.1,2,3,3,1,0
3822,2,16,15,6,3,6,10.62,3,0,0,0,1
5252,19,46,45,1,0,44,4.31,4,4,3,1,1
3277,23,20,19,7,1,11,10.11,20,4,2,1,1
4621,20,17,16,1,3,12,4.13,3,4,3,1,1
6495,14,16,15,0,3,12,1.19,0,1,1,0,0
4195,15,23,22,7,1,14,2.53,14,1,1,1,1
3222,5,5,4,3,0,1,11.24,9,0,0,0,0
6453,19,1,0,0,0,0,0.42,0,1,0,0,0
4811,4,5,4,1,2,1,8.67,9,4,0,1,1
4438,25,21,20,1,2,17,1.19,19,2,1,0,0
3398,12,14,13,1,2,10,3.83,7,5,0,1,1
6168,18,12,11,5,2,4,8.37,0,1,0,1,1
6327,23,14,13,6,2,5,4.79,9,3,1,1,1
3300,22,7,6,3,0,3,4.25,18,3,2,1,1
3098,18,31,30,0,1,29,0.27,0,2,1,0,1
6315,11,42,41,0,3,38,0.33,0,5,0,1,0
5859,17,33,32,4,2,26,6.7,12,3,3,1,1
5223,27,12,11,1,3,7,6.53,5,2,2,1,0
5068,25,13,12,6,1,5,3.5,0,5,3,1,1
3810,2,6,5,4,0,1,4.05,5,3,0,1,1
6514,1,33,32,7,0,25,7.08,13,3,2,0,1
5766,23,20,19,3,1,15,2.72,4,1,0,1,0
4824,21,16,15,4,3,8,8.32,13,0,0,1,1
4279,10,4,3,3,0,0,2.22,20,1,0,1,1
3061,5,16,15,3,2,10,6.52,1,3,0,0,1
5407,5,2,1,0,0,1,0.29,0,3,3,1,0
4176,9,28,27,1,3,23,5.71,13,2,2,0,1
3154,3,19,18,1,2,15,1.33,10,4,3,1,0
3312,2,29,28,0,2,26,0.44,1,2,0,1,0
5089,5,29,28,4,1,23,6.98,12,2,0,1,0
4126,12,33,32,6,2,24,1.45,16,5,3,1,1
5090,4,29,28,5,3,20,11.08,18,1,1,1,1
3630,10,36,35,5,3,27,11.47,18,3,2,1,1
5224,19,12,11,3,1,7,8.63,3,5,2,1,1
3932,20,26,25,4,2,19,10.48,1,3,2,1,1
3071,24,1,0,0,0,0,0.24,0,4,3,1,0
4463,25,37,36,3,1,32,8.43,17,4,2,0,1
3555,21,16,15,7,1,7,7.51,15,3,3,1,1
3976,5,39,38,1,1,36,8.28,10,5,3,0,1
3045,8,19,18,7,0,11,4.13,3,2,2,1,1
5097,7,31,30,1,1,28,10.89,4,4,0,0,1
6372,23,3,2,2,0,0,8.4,4,5,0,1,1
3373,27,18,17,0,0,17,0.67,1,0,0,1,0
5826,13,25,24,0,2,22,0.43,0,5,1,1,0
3608,13,46,45,4,1,40,2.56,10,0,0,1,1
3119,17,35,34,3,2,29,2.39,5,1,0,1,1
6670,26,13,12,4,2,6,6.53,14,4,1,1,1
4801,22,32,31,6,2,23,5.88,3,3,2,1,1
4584,6,36,35,5,3,27,5.47,13,3,3,1,1
4263,12,6,5,4,0,1,7.58,10,0,0,0,1
4265,4,38,37,5,2,30,9.24,4,0,0,1,1
3218,4,40,39,0,0,39,0.21,1,2,0,1,0
6975,26,44,43,4,3,36,1.14,5,3,3,1,0
4802,15,36,35,4,2,29,9.93,12,3,0,1,1
6980,23,33,32,2,2,28,2.64,18,0,0,1,1
5402,5,40,39,3,2,34,6.92,5,3,1,1,1
6468,1,27,26,3,1,22,11.44,15,1,0,1,0
4275,24,37,36,1,2,33,7.88,2,0,0,0,1
3851,11,28,27,6,3,18,10.15,7,1,1,1,1
3706,12,18,17,6,2,9,2.7,1,2,1,1,1
4327,22,17,16,4,0,12,11.64,9,0,0,1,1
5686,7,41,40,3,0,37,2.82,0,3,2,1,0
5468,4,21,20,0,3,17,0.86,0,1,0,1,1
3602,19,23,22,2,3,17,11.52,2,0,0,1,0
5429,25,37,36,4,3,29,6.67,10,5,1,0,1
5442,6,3,2,2,0,0,6.13,10,0,0,0,1
6995,7,23,22,3,1,18,3.52,17,5,0,1,1
3922,4,28,27,5,2,20,9.4,1,0,0,1,0
3277,6,44,43,1,1,41,4.18,1,1,1,0,0
5821,2,16,15,7,0,8,2.16,15,3,1,1,1
4991,25,24,23,0,1,22,0.62,1,3,1,0,1
4901,22,42,41,6,2,33,6.49,6,5,0,1,1
5785,19,34,33,7,2,24,4.13,18,5,3,0,1
4086,8,24,23,7,0,16,2.32,10,2,2,0,0
6729,3,22,21,6,0,15,5.76,15,1,1,0,1
6795,15,16,15,4,0,11,9.27,3,2,1,0,0
3107,5,7,6,5,1,0,7.97,18,0,0,1,1
4180,13,20,19,3,3,13,1.65,13,5,0,1,0
3323,13,46,45,2,2,41,6.75,12,0,0,1,1
6894,12,17,16,6,2,8,2.35,10,1,1,0,1
4737,20,6,5,2,1,2,3.45,13,0,0,1,1
3057,14,29,28,4,2,22,1.87,20,0,0,1,1
5152,3,24,23,3,1,19,9.97,11,1,0,1,0
4289,18,29,28,5,3,20,8.26,10,5,2,0,1
4495,1,7,6,6,0,0,11.3,1,5,2,1,1
3360,10,5,4,2,1,1,10.93,10,1,1,0,1
3163,11,18,17,0,3,14,0.53,0,4,2,0,1
3738,3,41,40,2,3,35,8.19,0,3,1,1,1
3043,5,1,0,0,0,0,0.52,0,1,0,1,0
6714,4,48,47,7,2,38,10.73,13,2,2,0,1
6337,10,33,32,0,0,32,0.38,0,3,1,1,0
6707,28,31,30,5,1,24,4.79,10,1,0,1,1
3117,6,7,6,4,0,2,5.68,8,3,0,1,0
3675,8,44,43,3,3,37,10.61,15,4,3,0,1
6925,12,13,12,4,1,7,4.78,8,3,2,0,1
4936,17,19,18,1,3,14,3.62,5,1,0,1,1
4237,6,41,40,5,3,32,9.59,17,1,1,0,1
5343,18,9,8,1,1,6,5.79,4,4,1,0,1
6454,18,8,7,2,1,4,7.76,5,1,1,0,1
3379,14,28,27,0,2,25,0.49,0,3,2,0,0
5950,19,23,22,2,0,20,10.57,13,0,0,0,1
4800,2,39,38,7,1,30,7.69,15,5,0,1,1
5891,17,19,18,7,1,10,1.36,13,0,0,0,1
3542,5,6,5,3,0,2,8.09,2,2,0,1,1
5929,12,37,36,7,0,29,4.35,16,0,0,0,1
4952,17,15,14,7,1,6,4.38,1,5,1,1,1
5851,9,16,15,0,2,13,1.47,1,0,0,1,0
3896,6,5,4,1,3,0,9.02,5,5,1,1,1
3936,20,1,0,0,0,0,1.36,0,4,2,1,1
5864,23,19,18,1,2,15,8.61,15,2,2,1,1
5762,10,43,42,7,2,33,6.65,5,4,0,1,1
5294,21,27,26,0,1,25,0.46,0,1,1,1,0
5378,12,8,7,2,0,5,1.21,13,3,0,1,1
5183,6,10,9,1,2,6,8.69,5,4,3,1,1
5398,4,34,33,0,0,33,1.45,0,0,0,1,0
5184,16,1,0,0,0,0,0.68,0,4,0,0,0
5258,23,5,4,2,0,2,2.01,20,1,1,0,0
6651,17,19,18,2,0,16,4.51,2,5,0,1,0
6871,5,47,46,1,3,42,1.26,3,5,1,1,0
5654,19,30,29,5,3,21,8.86,15,5,2,1,1
6215,23,25,24,6,0,18,7.64,8,1,1,1,1
5858,27,30,29,0,1,28,1.32,1,2,2,1,0
5001,2,29,28,4,0,24,3.76,10,1,1,0,1
4955,15,14,13,3,1,9,6.7,20,0,0,1,1
6835,23,45,44,6,2,36,7.4,18,1,1,0,1
6620,4,41,40,5,2,33,5.55,19,0,0,1,1
4465,9,5,4,4,0,0,3.12,16,1,1,1,1
5256,22,13,12,3,3,6,1.0,16,2,1,1,1
4746,25,42,41,3,2,36,5.32,18,1,1,1,1
3169,17,35,34,7,1,26,1.93,9,3,2,0,1
3982,4,20,19,7,0,12,11.43,0,5,0,1,0
6438,11,34,33,7,2,24,7.85,4,2,1,1,1
4104,2,4,3,3,0,0,10.24,7,4,2,1,1
4435,16,12,11,4,2,5,4.07,19,2,0,1,1
4699,1,2,1,0,1,0,0.78,0,1,1,1,1
4967,22,35,34,7,3,24,11.81,15,0,0,0,1
3800,4,34,33,4,2,27,1.63,16,4,0,1,1
4941,11,43,42,3,0,39,10.97,16,3,1,1,1
3202,12,35,34,6,1,27,10.01,10,0,0,1,0
3154,21,18,17,0,0,17,1.05,0,4,3,1,0
3414,17,9,8,0,0,8,0.21,0,5,3,0,0
4996,10,28,27,0,3,24,0.92,1,1,0,0,0
4192,28,42,41,3,2,36,5.25,16,0,0,1,0
4697,18,41,40,2,0,38,6.55,16,1,0,1,1
4310,5,43,42,2,2,38,9.03,3,1,1,1,1
5280,19,1,0,0,0,0,0.57,0,5,1,1,1
6468,22,33,32,7,1,24,4.65,15,2,2,1,1
4949,2,7,6,6,0,0,5.45,7,5,0,1,1
5583,26,7,6,1,3,2,4.78,10,0,0,1,1
3655,10,16,15,6,1,8,4.91,14,4,1,0,1
4580,20,23,22,3,3,16,7.88,9,4,2,1,1
6679,25,4,3,3,0,0,4.54,5,0,0,1,1
6239,5,29,28,3,3,22,5.72,18,3,1,0,1
4384,25,48,47,7,1,39,4.63,10,2,1,0,1
3698,23,30,29,6,3,20,10.41,8,5,3,1,1
4793,19,34,33,1,2,30,9.75,20,5,3,1,1
4549,9,25,24,5,3,16,11.24,11,4,2,1,1
4496,8,1,0,0,0,0,0.57,0,5,1,0,0
4298,9,18,17,3,2,12,3.73,19,0,0,1,1
4708,22,40,39,6,1,32,2.61,2,1,1,1,1
4807,7,34,33,1,2,30,7.48,1,4,3,1,1
5980,13,27,26,2,2,22,9.81,11,4,2,1,1
3970,27,44,43,5,1,37,8.86,15,0,0,1,1
5181,1,22,21,3,0,18,1.66,8,2,0,1,1
3628,14,33,32,6,1,25,1.45,20,5,0,1,1
3241,3,7,6,3,3,0,6.21,3,2,2,1,1
6264,5,35,34,4,1,29,10.46,4,2,0,1,0
3416,2,23,22,5,1,16,2.08,1,2,1,1,1
5266,25,1,0,0,0,0,0.82,1,5,2,0,1
4193,3,8,7,0,3,4,0.65,0,2,2,0,1
5853,28,40,39,1,1,37,7.65,2,4,3,1,1
4721,17,35,34,2,1,31,6.78,13,0,0,1,1
3402,15,31,30,4,3,23,9.9,17,3,3,1,1
3230,27,44,43,2,2,39,7.46,7,0,0,1,0
6050,9,45,44,2,0,42,6.06,5,4,2,0,1
3726,12,8,7,1,0,6,6.61,0,2,2,0,0
5111,13,24,23,7,0,16,8.94,10,1,1,1,1
6803,28,27,26,4,1,21,7.51,2,0,0,1,1
5202,20,20,19,3,3,13,10.86,11,4,0,1,1
5659,28,18,17,2,0,15,5.92,14,2,1,1,0
6463,1,1,0,0,0,0,0.52,1,0,0,0,0
4501,25,47,46,3,1,42,3.54,16,3,3,1,0
3017,14,30,29,1,0,28,11.72,16,2,1,0,1
6509,24,27,26,1,1,24,1.93,20,4,0,1,1
3035,10,5,4,2,1,1,6.97,14,3,3,1,1
4159,22,19,18,5,3,10,1.06,1,1,0,0,1
4648,25,4,3,2,0,1,11.17,17,4,3,1,1
5167,14,39,38,5,0,33,9.99,3,1,1,1,1
4556,16,35,34,1,0,33,1.19,3,5,1,1,0
5761,20,47,46,7,1,38,7.31,17,3,0,1,1
5844,8,41,40,7,1,32,11.53,8,1,1,0,1
5055,25,7,6,3,2,1,4.56,18,1,1,1,1
3066,26,18,17,6,0,11,8.26,0,3,3,1,1
3493,6,43,42,7,0,35,4.57,6,5,2,1,1
4494,23,5,4,3,1,0,8.58,17,5,2,0,1
3815,10,40,39,5,3,31,6.63,8,0,0,1,1
5225,15,23,22,7,2,13,1.31,6,5,0,0,1
6311,22,40,39,5,2,32,6.75,12,2,0,1,1
5049,9,22,21,3,0,18,8.28,0,4,1,1,1
5328,7,16,15,5,3,7,4.45,18,4,3,1,1
6591,16,19,18,3,2,13,6.38,2,1,1,0,1
4321,20,6,5,2,1,2,3.33,17,0,0,0,0
5100,21,22,21,2,1,18,11.19,14,3,1,1,0
5317,2,30,29,2,3,24,8.02,5,2,2,1,0
6641,26,8,7,1,1,5,2.81,4,4,0,1,0
4020,16,22,21,0,1,20,0.64,0,3,0,0,0
5606,17,27,26,0,3,23,0.18,0,5,2,0,0
4418,27,45,44,4,3,37,9.2,5,4,1,0,1
6431,27,11,10,2,0,8,2.86,0,0,0,0,0
4543,28,35,34,2,3,29,2.17,1,5,2,1,1
3106,14,38,37,0,0,37,0.39,0,2,0,1,0
6986,6,27,26,5,2,19,2.98,20,1,0,0,1
4928,25,21,20,7,3,10,6.41,12,3,0,1,1
5405,2,26,25,4,0,21,4.65,16,1,0,0,1
5438,2,44,43,6,3,34,5.5,12,5,0,0,1
6969,19,41,40,3,2,35,11.29,5,5,3,1,1
6630,15,46,45,0,2,43,0.62,0,1,1,0,1
5485,23,14,13,5,2,6,7.51,0,1,0,1,1
3059,24,39,38,0,0,38,1.27,1,4,1,0,0
5871,27,22,21,7,1,13,1.42,3,4,1,0,1
5746,23,2,1,0,0,1,0.27,1,4,0,0,1
3275,26,23,22,4,1,17,6.2,1,4,1,1,0
4028,26,44,43,1,0,42,11.01,5,2,2,1,1
3030,17,27,26,5,1,20,1.72,19,5,1,1,0
6271,17,8,7,2,0,5,10.57,3,1,0,0,1
4515,11,46,45,1,3,41,4.79,10,3,1,0,0
4921,6,13,12,5,3,4,2.84,12,5,3,1,1
3293,11,43,42,4,3,35,4.05,14,5,3,0,1
5927,16,17,16,6,3,7,11.33,6,2,1,1,1
5982,23,23,22,5,0,17,8.37,16,1,1,1,1
5202,6,20,19,7,0,12,6.36,5,3,0,0,1
4187,21,45,44,1,2,41,4.94,18,3,3,1,0
6139,9,33,32,0,2,30,1.25,1,3,1,0,1
6217,5,29,28,6,2,20,2.56,8,3,1,1,1
6963,6,7,6,4,0,2,11.31,18,5,3,1,1
3070,24,40,39,0,2,37,0.19,0,2,0,1,0
5085,19,11,10,4,0,6,10.5,0,0,0,0,1
3760,8,27,26,1,3,22,2.03,5,3,0,0,0
